n°UAI de l'établissement;Libellé de l'établissement;Région;Taux de poursuite d'études;Taux;Taux attendu;Valeur ajoutée;Part en poursuite d'études ;Part en emploi 6 mois après la sortie ;Part des autres situations 
0752206R;Centre de Formation d'apprentis - Stephenson;ILE-DE-FRANCE;46;60;59;1;46;32;22
0752280W;Centre de Formation d'apprentis - FERRANDI Paris;ILE-DE-FRANCE;51;62;61;1;51;31;18
0752314H;Centre de Formation d'apprentis - Opérateur-Géomètre;ILE-DE-FRANCE;29;59;68;-8;29;42;29
0752376A;Ecole Française Hotesses Tourisme;ILE-DE-FRANCE;;;;;;;
0752830U;Centre de Formation d'apprentis - Métiers de la table;ILE-DE-FRANCE;44;58;62;-4;44;32;24
0752868K;Centre de formation d'apprentis - Compagnons du devoir;ILE-DE-FRANCE;41;71;67;4;41;42;17
0752944T;Centre de Formation d'apprentis - Bureautique appliquée;ILE-DE-FRANCE;47;53;52;1;47;28;25
0753007L;Centre de Formation d'apprentis - Alimentation-Hôtellerie;ILE-DE-FRANCE;21;67;66;1;21;53;26
0753396J;ESVE - Ecole supérieure de vente et d'exportation;ILE-DE-FRANCE;;;;;;;
0754440U;Institut des techniques informatiques et commerciales;ILE-DE-FRANCE;62;70;58;11;62;26;12
0754457M;Centre de Formation d'apprentis DIFCAM Banque et Assurances;ILE-DE-FRANCE;78;59;64;-5;78;13;9
0754458N;Centre de Formation d'apprentis Cerfal - Gestion Bureautique;ILE-DE-FRANCE;44;57;58;-2;44;32;24
0754471C;Centre de Formation d'apprentis - Commerce Distribution et Services;ILE-DE-FRANCE;44;54;57;-2;44;30;26
0754497F;CFA DES SCIENCES - Sorbonne Université - CFA CCI Paris Ile-de-France;ILE-DE-FRANCE;86;;;;86;9;5
0754674Y;Sup'Expertise CFA pour l'Expertise Comptable;ILE-DE-FRANCE;53;55;53;2;53;26;21
0754679D;Centre de Formation d'apprentis - SACEF;ILE-DE-FRANCE;43;70;59;11;43;40;17
0754718W;Centre de Formation d'apprentis des Métiers du Sport et de l'Animation;ILE-DE-FRANCE;58;;;;58;;42
0754755L;Centre de Formation d'apprentis - Boulangerie et Patisserie;ILE-DE-FRANCE;45;71;68;3;45;39;16
0754792B;Centre de Formation d'apprentis - Compagnons du devoir Ile de France;ILE-DE-FRANCE;42;66;65;1;42;38;20
0754815B;Centre de Formation d'apprentis - Industries agro-alimentaires d'Ile de France;ILE-DE-FRANCE;17;69;65;4;17;57;26
0754816C;Centre de Formation d'apprentis - Edition;ILE-DE-FRANCE;66;;;;66;21;13
0754850P;Centre de Formation d'apprentis - Paris académie entreprises;ILE-DE-FRANCE;27;;;;27;;73
0754855V;Siège de la Chambre de Commerce et de l'Industrie d'Ile de France;ILE-DE-FRANCE;51;74;73;1;51;36;13
0754926X;Centre de Formation d'apprentis - Danse Chant et Comédie;ILE-DE-FRANCE;58;39;42;-3;58;17;25
0754927Y;Centre de Formation d'apprentis - Formasup Paris Ile-de-France;ILE-DE-FRANCE;72;63;57;6;72;18;10
0754955D;UFA ISIPCA - LA FABRIQUE  - Site Paris-Champerret - CFA CCI Paris Ile-de-France;ILE-DE-FRANCE;21;58;65;-7;21;46;33
0754969U;UFA GOBELINS - Site Paris-Saint-Marcel - CFA CCI Paris Ile-de-France;ILE-DE-FRANCE;46;41;53;-11;46;22;32
0755088Y;Centre de Formation d'apprentis - Université et sports;ILE-DE-FRANCE;86;;;;86;11;3
0755111Y;Centre de Formation d'Apprentis Public Bessières;ILE-DE-FRANCE;53;57;62;-5;53;27;20
0755197S;Centre de Formation d'apprentis - Institut des métiers et des compétences;ILE-DE-FRANCE;42;58;58;0;42;33;25
0755221T;Centre de Formation d'apprentis - Santé animale;ILE-DE-FRANCE;1;81;69;12;1;81;18
0755662X;Omega Finance;ILE-DE-FRANCE;;;;;;;
0755758B;Aureïs Formation;ILE-DE-FRANCE;;;;;;;
0755777X;Pro Sap Formations;ILE-DE-FRANCE;15;52;43;9;15;44;41
0755805C;Of-Cfa Promotrans Paris;ILE-DE-FRANCE;;;;;;;
0755861N;Centre de formation d'apprentis - Ferroviaire;ILE-DE-FRANCE;38;69;66;3;38;42;20
0755877F;Institut de Formation du Football;ILE-DE-FRANCE;14;59;50;9;14;51;35
0755903J;Enfance et Compétences;ILE-DE-FRANCE;14;56;51;5;14;48;38
0755984X;OF-CFA Groupe Médicis - Formeko;ILE-DE-FRANCE;23;52;61;-9;23;40;37
0755985Y;OF-CFA CréActifs;ILE-DE-FRANCE;;;;;;;
0755986Z;Of-Cfa Groupe IGF;ILE-DE-FRANCE;62;60;57;3;62;23;15
0755989C;Fédération Française de Tennis - L'Institut de Formation du Tennis;ILE-DE-FRANCE;12;85;73;12;12;75;13
0755996K;OC-CFA Association de prévention du site de la Villette;ILE-DE-FRANCE;;;;;;;
0755997L;OF-CFA ATK Conseils;ILE-DE-FRANCE;35;37;49;-12;35;24;41
0755999N;OF-CFA ESGCV;ILE-DE-FRANCE;50;72;61;11;50;36;14
0756000P;Webitech Paris - Nextgroup;ILE-DE-FRANCE;29;32;44;-12;29;23;48
0756002S;OF-CFA Schola Nova;ILE-DE-FRANCE;54;;;;54;29;17
0756004U;OF-CFA Elysées Marbeuf;ILE-DE-FRANCE;36;49;48;1;36;32;32
0756010A;OF-CFA Webforce3;ILE-DE-FRANCE;17;;;;17;52;31
0756011B;OF-CFA IPF Conseil et Ressources;ILE-DE-FRANCE;51;57;55;2;51;28;21
0756016G;OF-CFA LB Developpement;ILE-DE-FRANCE;5;43;46;-3;5;41;54
0756019K;OF-CFA Fondation des Apprentis d'Auteuil;ILE-DE-FRANCE;30;64;67;-3;30;45;25
0756024R;OF-CFA HABITAT-FORMATION;ILE-DE-FRANCE;;;;;;;
0756029W;OF-CFA Agence Nationale pour la Formation vers l'Emploi;ILE-DE-FRANCE;;;;;;;
0756030X;OF-CFA Formation Créations;ILE-DE-FRANCE;30;58;55;4;30;41;29
0756042K;OF-CFA Anim-Com Consultant;ILE-DE-FRANCE;0;57;57;0;0;57;43
0756043L;CIFACOM école de graphisme et de l'audiovisuel;ILE-DE-FRANCE;;;;;;;
0756044M;OF-CFA Académie européenne de coiffure;ILE-DE-FRANCE;20;55;53;2;20;44;36
0756047R;OF-CFA EIMP;ILE-DE-FRANCE;28;41;53;-12;28;30;42
0756048S;OF-CFA Association pour la promotion sociale et la formation professionelle dans les transports routiers;ILE-DE-FRANCE;;;;;;;
0756059D;OF-CFA I-maginer Arinfo Ecole des Métiers du Numérique;ILE-DE-FRANCE;;;;;;;
0756061F;OF-CFA Paris Institute of Childcare Training;ILE-DE-FRANCE;;;;;;;
0756065K;OF-CFA Croix Rouge Française;ILE-DE-FRANCE;50;65;53;12;50;32;18
0756066L;OF-CFA ESAGE, l'Ecole des Assistants;ILE-DE-FRANCE;;;;;;;
0756069P;OF-CFA Institut Nemo;ILE-DE-FRANCE;2;92;80;12;2;90;8
0756070R;OF-CFA Ecole de Management en Alternance Paris;ILE-DE-FRANCE;35;45;57;-11;35;29;36
0756072T;Orange Formation;ILE-DE-FRANCE;96;;;;96;0;4
0756075W;Studency;ILE-DE-FRANCE;44;60;59;1;44;33;23
0756076X;OF-CFA Ecole supérieure de la banque;ILE-DE-FRANCE;64;57;64;-7;64;20;16
0756079A;OF-CFA Ecole Sup'Paris;ILE-DE-FRANCE;;;;;;;
0756080B;OF-CFA EMA SUP Paris;ILE-DE-FRANCE;;;;;;;
0756087J;OF-CFA Trans-Faire;ILE-DE-FRANCE;9;42;54;-12;9;39;52
0756091N;Organisme de formation-Centre de formation d'apprentis Vincent de Paul Réseaux et formations;ILE-DE-FRANCE;;;;;;;
0756092P;Organisme de formation-Centre de formation d'apprentis OFI One;ILE-DE-FRANCE;;;;;;;
0756093R;OF-CFA Assisteal Formation;ILE-DE-FRANCE;;;;;;;
0756108G;OF-CFA Escale;ILE-DE-FRANCE;25;61;51;10;25;45;30
0756115P;OF-CFA Institut des Métiers de la Forme;ILE-DE-FRANCE;;;;;;;
0756146Y;Of-Cfa JMN Fac Hotel;ILE-DE-FRANCE;;;;;;;
0756149B;Of-Cfa Avlis Formation;ILE-DE-FRANCE;;;;;;;
0761350E;Centre de formation d'apprentis industriel de l'AFPI;NORMANDIE;31;68;73;-5;31;47;22
0761801V;Centre de formation d'apprentis de l'imprimerie et des industries graphiques AFI-LNR Mont-Saint-Aignan;NORMANDIE;24;55;58;-3;24;42;34
0761817M;Bâtiment CFA Le Havre;NORMANDIE;46;65;67;-2;46;35;19
0761819P;Bâtiment CFA Rouen - espace Lanfry;NORMANDIE;48;65;66;-1;48;34;18
0761820R;Bâtiment CFA Dieppe;NORMANDIE;52;69;69;0;52;33;15
0761904G;Université de Rouen Normandie;NORMANDIE;77;;;;77;17;6
0762232N;Centre de formation d'apprentis de la coiffure Marc Ruyer;NORMANDIE;43;63;65;-2;43;36;21
0762306U;Maison Familiale Rurale de La Cerlangue;NORMANDIE;;;;;;;
0762312A;Centre de formation d'apprentis de la Chataigneraie - Automobile;NORMANDIE;43;70;71;0;43;40;17
0762403Z;Centre de formation d'apprentis IFA Marcel Sauvage;NORMANDIE;34;64;64;1;34;42;24
0762624P;Groupement d'établissement pour la formation continue Rouen maritime;NORMANDIE;31;45;54;-9;31;31;38
0762652V;Centre de formation d'apprentis agricole de Seine-Maritime;NORMANDIE;51;65;64;1;51;32;17
0762760M;Centre de formation d'apprentis agricole horticole;NORMANDIE;34;57;61;-4;34;37;29
0763003B;Centre de formation d'apprentis Promotrans Normandie;NORMANDIE;28;71;72;-1;28;51;21
0763090W;Centre de Formation Continue et par Alternance de l'Université de Rouen Normandie;NORMANDIE;64;;;;64;30;6
0763092Y;Centre de formation d'apprentis CCI and Caux;NORMANDIE;24;65;60;5;24;49;27
0763093Z;Centre de formation d'apprentis opérateur - IFP Training;NORMANDIE;2;83;71;12;2;81;17
0763119C;Centre de formation d'apprentis des métiers de la banque et de la finance;NORMANDIE;;;;;;;
0763150L;Centre de formation d'apprentis de l'industrie Rouen-Dieppe;NORMANDIE;34;71;73;-2;34;47;19
0763152N;Institut national de la boulangerie pâtisserie;NORMANDIE;50;;;;50;25;25
0763153P;Centre de formation d'apprentis Jeanne d'Arc;NORMANDIE;32;75;65;10;32;51;17
0763154R;Centre de formation d'apprentis de l'école du commerce et de la distribution;NORMANDIE;35;69;62;7;35;45;20
0763164B;Centre de formation d'apprentis de l'Université du Havre;NORMANDIE;76;67;64;3;76;16;8
0763417B;CFP - MFR de Coqureaumont;NORMANDIE;;;;;;;
0763465D;Organisme de formation-Centre de formation d'apprentis- Institut de la Formation Professionnelle en région académique Nomandie Rouen;NORMANDIE;40;60;63;-2;40;36;24
0763491G;Centre de formation d'apprentis de la chambre des métiers et de l'artisanat de la Seine-Maritime;NORMANDIE;46;58;59;-1;46;31;23
0763505X;Association Sportive Rouen Université Club Mont-Saint-Aignan;NORMANDIE;0;57;49;8;0;57;43
0763515H;Organisme de formation-Centre de formation d'apprentis de Transdev CFA Rouen;NORMANDIE;0;76;64;12;0;76;24
0763520N;Organisme de formation-Centre de formation d'apprentis de Formation Démocratie Normandie Le Havre;NORMANDIE;;;;;;;
0771654E;CFA du Bâtiment et des Travaux Publics;ILE-DE-FRANCE;42;66;66;0;42;38;20
0771817G;OF CFA de Seine et Marne;ILE-DE-FRANCE;31;54;56;-2;31;37;32
0772241T;CFA de l'industrie de Seine-et-Marne;ILE-DE-FRANCE;45;62;66;-4;45;34;21
0772319C;CFA du Bâtiment et Travaux Publics;ILE-DE-FRANCE;43;61;67;-6;43;35;22
0772447S;Centre de Formation d'Apprentis Ingénieurs 2000;ILE-DE-FRANCE;71;50;50;0;71;15;14
0772468P;ADEFSA CFA Descartes;ILE-DE-FRANCE;69;50;62;-12;69;16;15
0772547A;CFA des Compagnons du Tour de France IDF;ILE-DE-FRANCE;49;64;69;-5;49;33;18
0772690F;CMA IDF - 77 - IMA du Pays de Montereau;ILE-DE-FRANCE;38;63;59;4;38;39;23
0772742M;CFA UTEC;ILE-DE-FRANCE;45;54;60;-5;45;30;25
0772860R;CFA de la Mobilité Urbaine Durable;ILE-DE-FRANCE;4;77;64;12;4;74;22
0772889X;Nautisme en Ile-de-France;ILE-DE-FRANCE;54;;;;54;25;21
0772890Y;CFA COGEFI Formation SA;ILE-DE-FRANCE;39;70;64;6;39;43;18
0772893B;Ecole des Métiers, du Service, du Commerce et de l'Accueil;ILE-DE-FRANCE;;;;;;;
0772902L;IFAP Management;ILE-DE-FRANCE;;;;;;;
0772903M;CFA Cité Académie;ILE-DE-FRANCE;;;;;;;
0780293V;Organisme de formation-Centre de formation d'apprentis de la Pharmacie, de la Santé, du Sanitaire et du Social;ILE-DE-FRANCE;27;55;54;1;27;40;33
0780424M;Site de formation d'apprentis CMA78 - CFA de Versailles - Yvelines;ILE-DE-FRANCE;15;71;65;6;15;60;25
0780762E;Organisme de formation-Centre de formation d'apprentis - Transport et logistique Aftral - le Tremblay-sur-Mauldre;ILE-DE-FRANCE;23;66;67;-1;23;51;26
0780819S;Organisme de formation-Centre de formation d'apprentis du Batiment et des travaux publics;ILE-DE-FRANCE;39;66;71;-5;39;40;21
0781203J;Organisme de formation-Centre de formation d'apprentis - la Navigation Fluviale;ILE-DE-FRANCE;11;;;;11;;89
0781663J;Ecole supérieure privée Pigier Performance;ILE-DE-FRANCE;49;44;56;-12;49;23;28
0781779K;CFA des Yvelines;ILE-DE-FRANCE;29;59;57;1;29;42;29
0781858W;H3 Campus Poissy;ILE-DE-FRANCE;36;70;61;9;36;45;19
0781897N;Site de formation d'apprentis - l'EA - les écoles des éco-activités - CCI Paris Ile-de-France;ILE-DE-FRANCE;41;66;64;2;41;39;20
0781981E;Site de formation d'apprentis - Sup de Vente - Saint-Germain-en-Laye;ILE-DE-FRANCE;53;;;;53;;47
0782058N;Site de formation d'apprentis - Ecole supérieure des systèmes de management CCI Paris Ile-de-France;ILE-DE-FRANCE;56;55;67;-12;56;24;20
0782090Y;Site de formation d'apprentis -  Institut supérieur international du parfum, de la cosmétique et de l'aromatique alimentaire;ILE-DE-FRANCE;41;58;63;-5;41;34;25
0782092A;Organisme de formation-Centre de formation d'apprentis - AFIPE   Vente - Commerce;ILE-DE-FRANCE;49;55;59;-3;49;28;23
0782093B;Organisme de formation-Centre de formation d'apprentis Trajectoire;ILE-DE-FRANCE;47;61;61;-1;47;32;21
0782110V;Organisme de formation-Centre de formation d'apprentis - Omnisports;ILE-DE-FRANCE;37;58;50;8;37;37;26
0782113Y;CFA CEZ Rambouillet;ILE-DE-FRANCE;37;;;;37;;63
0782120F;Organisme de formation-Centre de formation d'apprentis - MFR La Grange Colombe;ILE-DE-FRANCE;31;44;48;-4;31;30;39
0783366K;CFA du CHEPP Tremblay sur mauldre;ILE-DE-FRANCE;18;50;57;-7;18;41;41
0783545E;Ecole Supérieure ENSUP;ILE-DE-FRANCE;62;57;67;-11;62;21;17
0783593G;Organisme de formation-Centre de formation d'apprentis ACADEMIE V3A;ILE-DE-FRANCE;39;56;62;-6;39;34;27
0783606W;CFA DES METIERS DE L AGRICULTURE;ILE-DE-FRANCE;23;52;53;-1;23;40;37
0783654Y;Organisme de formation-Centre de formation d'apprentis - AFOMAV;ILE-DE-FRANCE;8;12;24;-12;8;11;81
0783746Y;Organisme de formation-Centre de formation d'apprentis - Transport  et Logistique Aftral - Achères;ILE-DE-FRANCE;;;;;;;
0783751D;Organisme de formation-Centre de formation d'apprentis ALYDRINE;ILE-DE-FRANCE;12;57;56;1;12;50;38
0790670Z;Maison Familiale Rurale du Marais poitevin;NOUVELLE-AQUITAINE;;;;;;;
0790924A;Site de formation d'apprentis du Campus des Métiers de Niort;NOUVELLE-AQUITAINE;49;66;66;0;49;34;17
0790988V;Maison Familiale Rurale de Saint-Loup-Lamairé;NOUVELLE-AQUITAINE;;;;;;;
0790989W;Maison Familiale Rurale de Moncoutant;NOUVELLE-AQUITAINE;;;;;;;
0790991Y;Maison Familiale Rurale de Secondigny;NOUVELLE-AQUITAINE;;;;;;;
0790992Z;Maison Familiale Rurale de Boesse;NOUVELLE-AQUITAINE;;;;;;;
0790994B;Maison Familiale Rurale de Bouillé-Saint-Paul;NOUVELLE-AQUITAINE;;;;;;;
0791004M;Maison Familiale Rurale de Bressuire;NOUVELLE-AQUITAINE;78;;;;78;13;9
0791005N;Maison Familiale Rurale SEVREUROPE - Bressuire;NOUVELLE-AQUITAINE;27;73;70;3;27;54;19
0791013X;Maison Familiale Rurale de Mauleon;NOUVELLE-AQUITAINE;;;;;;;
0791046H;CFA des Deux Sèvres;NOUVELLE-AQUITAINE;44;61;62;-1;44;34;22
0791057V;Maison Familiale Rurale de Brioux;NOUVELLE-AQUITAINE;;;;;;;
0791088D;Centre de formation CCI Deux-Sevres SUP'TG Niort;NOUVELLE-AQUITAINE;78;;;;78;20;2
0791175Y;Centre de formation d'apprentis sanitaire et social Nouvelle Aquitaine;NOUVELLE-AQUITAINE;31;63;58;5;31;43;26
0791189N;Centre de formation continue Les Formations du Marais;NOUVELLE-AQUITAINE;21;67;60;7;21;52;27
0791193T;Organisme de formation - centre de formation d'apprentis AFTRAL 79 de la Crèche;NOUVELLE-AQUITAINE;;;;;;;
0801302F;CFA BTP somme;HAUTS-DE-FRANCE;47;57;66;-9;47;30;23
0801558J;CFA INTERFOR SIA;HAUTS-DE-FRANCE;37;58;58;0;37;36;27
0801629L;Maison Familiale Rurale de Beauquesne;HAUTS-DE-FRANCE;20;48;36;12;20;39;41
0801719J;Maison Familiale Rurale d'Yzengremer;HAUTS-DE-FRANCE;26;64;69;-5;26;47;27
0801720K;Maison Familiale Rurale de Flixecourt;HAUTS-DE-FRANCE;51;74;66;8;51;36;13
0801794R;Maison Familiale Rurale de Villers-Bocage;HAUTS-DE-FRANCE;41;;;;41;27;32
0801967D;CFA DE L'ECONOMIE SOCIALE ET SOLIDAIRE, DE L'ANIMATION ET DU SPORT;HAUTS-DE-FRANCE;13;65;56;9;13;57;30
0802002S;CFA IRFA APISUP;HAUTS-DE-FRANCE;73;60;61;-1;73;17;10
0802004U;Organisme de formation-Centre de formation d'apprentis de AFTRAL CFA Transport Logistique Hauts de France Amiens;HAUTS-DE-FRANCE;12;72;68;4;12;63;25
0802046P;Maison Familiale Rurale d'Eclusier-Vaux;HAUTS-DE-FRANCE;;;;;;;
0802078Z;CFA CREF pharmacie;HAUTS-DE-FRANCE;27;78;68;10;27;57;16
0802084F;Centre de formation d'apprentis de l'académie d'amiens;HAUTS-DE-FRANCE;35;68;69;-1;35;44;21
0802189V;Organisme de formation-Centre de formation d'apprentis de TIRESIAS EFC Amiens;HAUTS-DE-FRANCE;10;65;57;9;10;58;32
0802190W;Organisme de formation-Centre de formation d'apprentis SAS HAIRDRESSER'S ACADEMY Amiens;HAUTS-DE-FRANCE;;;;;;;
0802195B;Organisme de formation-Centre de formation d'apprentis de ESS-RH Amiens;HAUTS-DE-FRANCE;12;36;48;-12;12;32;56
0802197D;Organisme de formation-Centre de formation d'apprentis AFEC Amiens;HAUTS-DE-FRANCE;0;45;52;-7;0;45;55
0810791V;Centre de formation d'apprentis Chambre des métiers du Tarn;OCCITANIE;37;59;61;-2;37;37;26
0810797B;Centre de formation d'apprentis union nationale des industries des carrieres et materiaux de constructions Occitanie;OCCITANIE;34;67;69;-2;34;45;21
0811037M;Maison Familiale Rurale de Gaillac;OCCITANIE;;;;;;;
0811106M;Maison Familiale Rurale de Brens;OCCITANIE;;;;;;;
0811238F;Centre de Formation des familiales rurales;OCCITANIE;20;44;48;-4;20;35;45
0811239G;Centre de formation d'apprentis Maurice-Emile-Pezous;OCCITANIE;35;66;71;-5;35;43;22
0811343V;CFA du Tarn;OCCITANIE;39;;;;39;;61
0811366V;ORGANISME DE FORMATION - CENTRE DE FORMATION D APPRENTIS Institut de formation Roches en Sidobre;OCCITANIE;;;;;;;
0811370Z;ORGANISME DE FORMATION - CENTRE DE FORMATION D APPRENTIS EEAM;OCCITANIE;;;;;;;
0820746R;Centre de Formation d'Apprentis Départemental Ecole des métiers;OCCITANIE;36;62;59;3;36;39;25
0820776Y;Maison Familiale Rurale Sud Agromat d'Escatalens;OCCITANIE;;;;;;;
0820807G;Centre de formation des apprentis agricole du  Tarn-et-Garonne  EPLA de Montauban;OCCITANIE;25;56;53;3;25;42;33
0820833K;Greta Midi-Pyrénées Ouest;OCCITANIE;97;;;;97;0;3
0820888V;Maison Familiale Rurale de Moissac;OCCITANIE;;;;;;;
0830662U;Ecole supérieure privée Campus Eductive Toulon-MAESTRIS;PROVENCE-ALPES-COTE D'AZUR;;;;;;;
0830704P;Ctre de formation d'apprentis ass. prof. form. prépa. pharmacie;PROVENCE-ALPES-COTE D'AZUR;15;82;81;1;15;70;15
0831136J;Ctre de formation d'apprentis bâtiment TP Toulon;PROVENCE-ALPES-COTE D'AZUR;43;53;64;-11;43;31;26
0831374T;Ctre de formation d'apprentis chambre des métiers Le Beausset;PROVENCE-ALPES-COTE D'AZUR;36;57;62;-5;36;36;28
0831375U;Ctre de formation d'apprentis Chambre des métiers St Maximin;PROVENCE-ALPES-COTE D'AZUR;41;55;60;-5;41;32;27
0831377W;Ctre de formation d'apprentis chambre des métiers Les Arcs;PROVENCE-ALPES-COTE D'AZUR;34;53;52;0;34;35;31
0831608X;Ctre de formation d'apprentis IPFM métiers de la mer;PROVENCE-ALPES-COTE D'AZUR;37;59;59;0;37;37;26
0831664H;Ecole  Supérieure Privée Aristée;PROVENCE-ALPES-COTE D'AZUR;;;;;;;
0831710H;Organisme de formation-Centre de formation d'apprentis Groupe SOMEFORM-SUP IPGV La Garde;PROVENCE-ALPES-COTE D'AZUR;;;;;;;
0831738N;Ecole commerce ALPHA Communication Formation - IFASUD;PROVENCE-ALPES-COTE D'AZUR;;;;;;;
0831758K;Organisme de formation-Centre de formation d'apprentis ICADEMIE Toulon;PROVENCE-ALPES-COTE D'AZUR;;;;;;;
0831760M;Organisme formation-Centre de formation d'apprentis ACAMAN Fréjus;PROVENCE-ALPES-COTE D'AZUR;3;86;74;12;3;84;13
0831762P;Ecole supérieure privée centre de formation en Dracénie;PROVENCE-ALPES-COTE D'AZUR;;;;;;;
0831765T;Organisme de formation-Centre de formation d'apprentis CAPFORMA CCI du Var Toulon;PROVENCE-ALPES-COTE D'AZUR;;;;;;;
0831766U;Organisme de formation-Centre de formation d'apprentis NEOSPHERE Six Fours;PROVENCE-ALPES-COTE D'AZUR;3;47;55;-8;3;45;52
0831769X;Organisme de formation-Centre de formation d'apprentis B2H83 MY BS - MY BT Fréjus;PROVENCE-ALPES-COTE D'AZUR;;;;;;;
0831770Y;Organisme de formation-Centre de formation d'apprentis B2H83 La Valette du Var;PROVENCE-ALPES-COTE D'AZUR;41;;;;41;32;27
0831771Z;Organisme de formation-Centre de formation d'apprentis Tête d'affiche Fréjus;PROVENCE-ALPES-COTE D'AZUR;;;;;;;
0831775D;Organisme de formation-Centre de formation d'apprentis OPTIMA Toulon;PROVENCE-ALPES-COTE D'AZUR;;;;;;;
0831779H;Organisme de formation-Centre de formation d'apprentis AFTRAL TL CFA Brignoles;PROVENCE-ALPES-COTE D'AZUR;4;71;76;-6;4;68;28
0831780J;Organisme de formation-Centre de formation d'apprentis Institut de formation des établissements touristiques et hôteliers Roquebrune sur Argens;PROVENCE-ALPES-COTE D'AZUR;0;44;56;-12;0;44;56
0840526R;CFA FLORENTIN MOURET;PROVENCE-ALPES-COTE D'AZUR;43;58;64;-6;43;33;24
0840709P;CFA CCI de Vaucluse;PROVENCE-ALPES-COTE D'AZUR;30;63;64;-1;30;44;26
0840733R;CFA CHAMBRE DES METIERS VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;39;65;61;4;39;40;21
0840765A;Maison Familiale Rurale de Richerenches;PROVENCE-ALPES-COTE D'AZUR;;;;;;;
0840787Z;Maison Familiale Rurale de Monteux;PROVENCE-ALPES-COTE D'AZUR;;;;;;;
0840800N;FC La Bastide des Jourdans;PROVENCE-ALPES-COTE D'AZUR;39;53;58;-5;39;33;28
0840866K;Greta-CFA Vaucluse;PROVENCE-ALPES-COTE D'AZUR;48;59;64;-5;48;30;22
0841022E;CFA REGIONAL DU VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;43;50;57;-6;43;29;28
0841035U;Institut de Formation des Industries Agro-alimentaires IFRIA Sud PACA;PROVENCE-ALPES-COTE D'AZUR;44;85;73;12;44;47;9
0841037W;cfai 84;PROVENCE-ALPES-COTE D'AZUR;47;66;70;-4;47;35;18
0841203B;MFREO du Haut Vaucluse;PROVENCE-ALPES-COTE D'AZUR;;;;;;;
0841204C;PROVENCE FORMATION ERUDIS;PROVENCE-ALPES-COTE D'AZUR;33;;;;33;42;25
0841206E;OGEC VINCENT DE PAUL;PROVENCE-ALPES-COTE D'AZUR;;;;;;;
0841207F;TREMPLIN 84;PROVENCE-ALPES-COTE D'AZUR;93;;;;93;7;0
0850153E;Site de formation d'apprentis de l'URMA Vendée - La Roche-sur-Yon;PAYS DE LA LOIRE;50;72;69;4;50;36;14
0851196N;Organisme de formation-Centre de formation d'apprentis de l'AFPIA SOLFI2A - Montaigu;PAYS DE LA LOIRE;11;85;77;8;11;75;14
0851222S;Maison Familiale Rurale de Saint-Gilles-Croix-de-Vie;PAYS DE LA LOIRE;;;;;;;
0851227X;Maison Familiale Rurale de Mouilleron-en-Pareds;PAYS DE LA LOIRE;19;;;;19;67;14
0851232C;Maison Familiale Rurale de Mareuil-sur-Lay-Dissais;PAYS DE LA LOIRE;71;;;;71;24;5
0851233D;Maison Familiale Rurale de Venansault;PAYS DE LA LOIRE;;;;;;;
0851235F;Maison Familiale Rurale de Saint-Fulgent;PAYS DE LA LOIRE;;;;;;;
0851236G;Maison Familiale Rurale de Challans;PAYS DE LA LOIRE;;;;;;;
0851252Z;Maison Familiale Rurale de Les Herbiers;PAYS DE LA LOIRE;10;;;;10;86;4
0851253A;Maison Familiale Rurale de Saint-Florent-des-Bois;PAYS DE LA LOIRE;;;;;;;
0851286L;Maison Familiale Rurale de L'Herbergement;PAYS DE LA LOIRE;;;;;;;
0851287M;Maison Familiale Rurale de Pouzauges;PAYS DE LA LOIRE;;;;;;;
0851306H;Maison Familiale Rurale de Saint-Martin;PAYS DE LA LOIRE;;;;;;;
0851307J;Maison Familiale Rurale de Bournezeau;PAYS DE LA LOIRE;12;59;68;-9;12;52;36
0851313R;GRETA-CFA de Vendée;PAYS DE LA LOIRE;37;76;75;1;37;48;15
0851345A;ASSOCIATION DU CENTRE DE FORMATION D APPRENTIS DES MAISONS FAMILIALES DE VENDEE;PAYS DE LA LOIRE;49;69;67;2;49;35;16
0851372E;CFA La Roche sur Yon;PAYS DE LA LOIRE;54;76;64;12;54;35;11
0851403N;Centre de formation institut de formation commerce et métiers;PAYS DE LA LOIRE;55;60;69;-9;55;27;18
0851412Y;Organisme de formation-Centre de formation d'apprentis de BTP CFA Vendée - BTP CFA Pays de Loire - La Roche-sur-Yon;PAYS DE LA LOIRE;54;78;71;7;54;36;10
0851436Z;Organisme de formation-Centre de formation d'apprentis de la MFR Saint Michel Mont Mercure - SEVREMONT;PAYS DE LA LOIRE;54;84;72;12;54;39;7
0851461B;ESA - Ecole supérieure de l'alternance - Centre de formation continue;PAYS DE LA LOIRE;31;76;67;9;31;52;17
0851537J;Organisme de formation-Centre de formation d'apprentis de l'enseignement catholique de vendée - La Roche sur Yon;PAYS DE LA LOIRE;46;75;72;4;46;40;14
0851556E;Maison Familiale Rurale de Château-d'Olonne;PAYS DE LA LOIRE;;;;;;;
0851570V;Centre de formation d'apprentis éducation nationale 85;PAYS DE LA LOIRE;28;71;67;4;28;51;21
0851589R;Maison Familiale Rurale de Talmont-Saint-Hilaire;PAYS DE LA LOIRE;83;;;;83;17;0
