n°UAI de l'établissement;Libellé de l'établissement;Région;Taux de poursuite d'études;Taux;Taux attendu;Valeur ajoutée;Part en poursuite d'études ;Part en emploi 6 mois après la sortie ;Part des autres situations 
0694061P;Ecole supérieure internationale des métiers de l'aérien - Lyon;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694070Z;Centre de formation continue Sciences-u Lyon;AUVERGNE-RHONE-ALPES;55;61;69;-8;55;27;18
0694089V;Ecole tech sup privée AFIP Formations;AUVERGNE-RHONE-ALPES;52;88;76;12;52;42;6
0694100G;Ecole Pour l'informatique et les nouvelles technologies;AUVERGNE-RHONE-ALPES;43;nd;nd;nd;43;29;28
0694164B;Organisme de formation-Centre de formation d'apprentis AFTRAL TRANSPORT ET LOGISTIQUE ARNAS;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694179T;Centre de formation continue Bâtiment Travaux Publics FORMA BTP;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694202T;Centre de formation continue Opus formation;AUVERGNE-RHONE-ALPES;10;67;58;9;10;60;30
0694215G;Ecole tech sup privée Isitech Partner Formation Partner Sup';AUVERGNE-RHONE-ALPES;61;70;58;12;61;28;11
0694228W;Alternance Rhône-Alpes;AUVERGNE-RHONE-ALPES;38;68;67;1;38;43;19
0694231Z;Organisme de formation-Centre de formation d'apprentis LOU RUGBY LYON;AUVERGNE-RHONE-ALPES;52;nd;nd;nd;52;30;18
0694253Y;IPSO CAMPUS;AUVERGNE-RHONE-ALPES;41;75;71;4;41;44;15
0694268P;INST FORM METIERS DE LA MAISON;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694270S;Centre de formation continue Institut de formation petite enfance;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694286J;Etabl sup tech privé LY FORMATION ECORIS;AUVERGNE-RHONE-ALPES;40;80;68;12;40;48;12
0694293S;Institut de formation d'aides-soignants - Pôle Formation Santé;AUVERGNE-RHONE-ALPES;2;60;63;-3;2;59;39
0694324A;Centre de formation continue métiers du sport Innova Formation;AUVERGNE-RHONE-ALPES;30;69;67;2;30;48;22
0694339S;Organisme de formation-Centre de formation d'apprentis Association pour la formation aux Métiers des énergies Auvergne-Rhône-Alpes LYON;AUVERGNE-RHONE-ALPES;20;87;83;3;20;70;10
0694351E;Centre de formation continue enseignement secondaire professionnel bien être A Fleur de Peau;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694364U;Ecole technique supérieure privée de commerce vente ACFAL Formation;AUVERGNE-RHONE-ALPES;32;nd;nd;nd;32;36;32
0694365V;Ecole technique supérieure privée Camas Academy;AUVERGNE-RHONE-ALPES;29;nd;nd;nd;29;48;23
0694366W;Organisme de formation-Centre de formation d'apprentis MFR CAMPUS DU MARTELET LIMAS;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694376G;Centre de formation d'apprentis O R T Lyon;AUVERGNE-RHONE-ALPES;56;67;71;-4;56;29;15
0694381M;Organisme de formation-Centre de formation d'apprentis ORGALY Lyon;AUVERGNE-RHONE-ALPES;5;60;49;11;5;57;38
0694383P;Organisme de formation-Centre de formation d apprentis Scribtel Formation Lyon;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694395C;Organisme de formation-Centre de formation d'apprentis de Nicollin SAS Saint-Fons;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694396D;Centre de formation continue Institut LEGES;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694400H;Organisme de formation-Centre de formation d'apprentis ACI PERFORMANCE Villeurbanne;AUVERGNE-RHONE-ALPES;28;64;66;-2;28;46;26
0694401J;Organisme de formation-Centre de formation d'apprentis COACH TO COAST Vénissieux;AUVERGNE-RHONE-ALPES;100;nd;nd;nd;100;0;0
0694412W;Organisme de formation-Centre de formation d'apprentis UCPA FORMATION Lyon;AUVERGNE-RHONE-ALPES;22;61;61;0;22;48;30
0694418C;Organisme de formation-Centre de formation d'apprentis LEARN-FIT Bron;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694422G;Organisme de formation-Centre de formation d'apprentis ECOLE SECRETE DE GASTRONOMIE MARCY L'ETOILE;AUVERGNE-RHONE-ALPES;5;nd;nd;nd;5;55;40
0694427M;Organisme de formation-Centre de formation d'apprentis FERGUSS ACADEMIE MARENNES;AUVERGNE-RHONE-ALPES;2;75;66;9;2;73;25
0694428N;Organisme de formation-Centre de formation d'apprentis BOREALE FORMATION OULLINS;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694430R;Organisme de formation-Centre de formation d'apprentis CFEP LYON;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694432T;Organisme de formation-Centre de formation d'apprentis AFTRAL TRANSPORT ET LOGISTIQUE JONAGE;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694433U;Organisme de formation-Centre de formation d'apprentis R'EVE FORMATION LYON;AUVERGNE-RHONE-ALPES;33;nd;nd;nd;33;33;34
0694437Y;Organisme de formation-Centre de formation d'apprentis GIL'ECOUTE BRON;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694438Z;Organisme de formation-Centre de formation d'apprentis ACADEMIE DES SERVICES AUX FAMILLES - ASAF VILLEURBANNE;AUVERGNE-RHONE-ALPES;8;66;62;4;8;61;31
0694440B;Organisme de formation-Centre de formation d'apprentis INSTITUT PREPARATOIRE AUX CARRIERES SPORTIVES LYON;AUVERGNE-RHONE-ALPES;48;nd;nd;nd;48;31;21
0694441C;Ecole technique supérieure privée Institut du Transport et de la Logistique Internationale AFTRAL ISTELI;AUVERGNE-RHONE-ALPES;64;nd;nd;nd;64;30;6
0694442D;Ecole technique supérieure privée des professionnels du tourisme;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694444F;Organisme de formation-Centre de formation d'apprentis NOVETUDE SANTE PRO LYON;AUVERGNE-RHONE-ALPES;42;83;72;11;42;49;9
0694445G;Organisme de formation-Centre de formation d'apprentis BUSINESS EFFICIENCE JONAGE;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694450M;Organisme de formation-Centre de formation d'apprentis BLUE CONCEPT VILLEURBANNE;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694458W;Organisme de formation-Centre de formation d'apprentis MFR VAL DE COISE ST SYMPHORIEN SUR COISE;AUVERGNE-RHONE-ALPES;41;68;72;-3;41;40;19
0694470J;Organisme de formation-Centre de formation d'apprentis 2nd ACADEMY DECINES CHARPIEU;AUVERGNE-RHONE-ALPES;100;nd;nd;nd;100;0;0
0694477S;Organisme de formation-Centre de formation d'apprentis Métiers Santé Social Auvergne Rhone Alpes MSS AURA LYON;AUVERGNE-RHONE-ALPES;21;84;78;6;21;66;13
0694478T;Organisme de formation-Centre de formation d'apprentis INSTITUT NATIONAL CYCLE ET DU MOTOCYCLE LYON 7ème;AUVERGNE-RHONE-ALPES;19;81;69;12;19;65;16
0694479U;Organisme de formation-Centre de formation d'apprentis ACADEMIE ZOUZOUS APPRENTISSAGE PROFESSIONNEL LYON;AUVERGNE-RHONE-ALPES;13;65;68;-2;13;57;30
0694480V;GRETA-CFA Hôtellerie-Restauration-Alimentation;AUVERGNE-RHONE-ALPES;31;77;68;9;31;53;16
0694483Y;Organisme de formation-Centre de formation d'apprentis Institut formation bâtiment et trav. publ. région Auvergne Rhône Alpes DARDILLY;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0700796K;CFA de la Haute-Saône;BOURGOGNE-FRANCHE-COMTE;42;65;65;0;42;37;21
0700954G;Maison Familiale Rurale de Combeaufon;BOURGOGNE-FRANCHE-COMTE;69;nd;nd;nd;69;12;19
0700955H;Maison Familiale Rurale de montbozon;BOURGOGNE-FRANCHE-COMTE;46;72;73;-1;46;39;15
0700957K;Maison Familiale Rurale d'Ailleville;BOURGOGNE-FRANCHE-COMTE;nd;nd;nd;nd;nd;nd;nd
0700958L;Maison Familiale Rurale de Fougerolles;BOURGOGNE-FRANCHE-COMTE;18;66;75;-9;18;54;28
0701029N;CFA de Haute Saône à Vesoul;BOURGOGNE-FRANCHE-COMTE;33;73;75;-2;33;49;18
0701053P;Maison Familiale Rurale de Chargey-lès-Gray;BOURGOGNE-FRANCHE-COMTE;35;62;65;-2;35;41;24
0701141K;Greta-CFA Haute-Saône - Nord Franche-Comté;BOURGOGNE-FRANCHE-COMTE;68;76;75;2;68;24;8
0711078L;CIFA JEAN LAMELOISE;BOURGOGNE-FRANCHE-COMTE;42;73;68;5;42;42;16
0711096F;Bâtiment CFA Bourgogne Franche-Comté Site Autun;BOURGOGNE-FRANCHE-COMTE;43;78;70;8;43;44;13
0711103N;CFA de Saône et Loire;BOURGOGNE-FRANCHE-COMTE;35;72;71;1;35;47;18
0711317W;CFA DES METIERS DE L'AUTOMOBILE;BOURGOGNE-FRANCHE-COMTE;38;78;75;3;38;48;14
0711453U;Maison Familiale Rurale du Charolais-Brionnais d'Anzy-le-Duc;BOURGOGNE-FRANCHE-COMTE;14;72;74;-2;14;62;24
0711454V;Maison Familiale Rurale de Mazille;BOURGOGNE-FRANCHE-COMTE;nd;nd;nd;nd;nd;nd;nd
0711511G;Maison Familiale Rurale d'Etang-sur-Arroux;BOURGOGNE-FRANCHE-COMTE;nd;nd;nd;nd;nd;nd;nd
0711566S;POLE FORMATION UIMM BOURGOGNE 21-71;BOURGOGNE-FRANCHE-COMTE;33;82;79;3;33;55;12
0711915W;ALTERNANCE BOURGOGNE;BOURGOGNE-FRANCHE-COMTE;79;71;66;4;79;15;6
0711937V;CHALON FORMATION;BOURGOGNE-FRANCHE-COMTE;44;80;74;6;44;44;12
0711940Y;CEFAA CHAGNY;BOURGOGNE-FRANCHE-COMTE;3;79;67;11;3;76;21
0711944C;AFTRAL;BOURGOGNE-FRANCHE-COMTE;nd;nd;nd;nd;nd;nd;nd
0711945D;Aftral;BOURGOGNE-FRANCHE-COMTE;16;62;61;1;16;52;32
0711947F;IFP'ALTERNANCE;BOURGOGNE-FRANCHE-COMTE;2;76;64;12;2;75;23
0711949H;CAMPUS MECATEAM;BOURGOGNE-FRANCHE-COMTE;nd;nd;nd;nd;nd;nd;nd
0720927S;Organisme de formation-Centre de formation d'apprentis de coiffure de la Sarthe - Le Mans;PAYS DE LA LOIRE;67;72;69;2;67;24;9
0720928T;Site de formation d'apprentis de l'URMA Sarthe - Le Mans;PAYS DE LA LOIRE;53;64;72;-8;53;30;17
0720930V;Organisme de formation-Centre de formation d'apprentis de la Chambre de commerce et d'industrie Le Mans Sarthe;PAYS DE LA LOIRE;38;75;70;5;38;46;16
0720937C;Organisme de formation-Centre de formation d'apprentis de BTP CFA Sarthe - Le Mans;PAYS DE LA LOIRE;51;78;72;7;51;38;11
0721366U;Maison Familiale Rurale Les Forges - La Ferté-Bernard;PAYS DE LA LOIRE;21;nd;nd;nd;21;46;33
0721380J;MFR CFA La Gautellerie;PAYS DE LA LOIRE;nd;nd;nd;nd;nd;nd;nd
0721381K;Maison Familiale Rurale de Bernay-en-Champagne;PAYS DE LA LOIRE;37;nd;nd;nd;37;40;23
0721422E;Greta-CFA du Maine;PAYS DE LA LOIRE;40;79;75;4;40;47;13
0721426J;Maison Familiale Rurale de Coulans-sur-Gée;PAYS DE LA LOIRE;11;68;56;12;11;61;28
0721427K;Maison Familiale Rurale de Verneil-le-Chétif;PAYS DE LA LOIRE;nd;nd;nd;nd;nd;nd;nd
0721429M;Organisme de formation-Centre de formation d'apprentis de l'Institut technologique européen des métiers de la musique - Le Mans;PAYS DE LA LOIRE;37;60;67;-7;37;38;25
0721476N;CFA de la Sarthe;PAYS DE LA LOIRE;38;68;70;-2;38;42;20
0721522N;ECOFAC LE MANS ECOFAC EVOLUTION;PAYS DE LA LOIRE;34;64;63;1;34;42;24
0721554Y;Organisme de formation-Centre de formation d'apprentis de l'Enseignement Catholique 72 - Le Mans;PAYS DE LA LOIRE;27;55;60;-5;27;40;33
0721673C;Organisme de formation-Centre de formation d'apprentis de l'Institut national des arts du music hall - Le Mans;PAYS DE LA LOIRE;0;68;57;11;0;68;32
0721677G;Centre de Formation d'Ambulanciers;PAYS DE LA LOIRE;nd;nd;nd;nd;nd;nd;nd
0721696C;Organisme de formation-Centre de formation d'apprentis AFTRAL Allonnes;PAYS DE LA LOIRE;9;83;73;10;9;76;15
0721712V;Site de formation d'apprentis de IRSS SPORT - Le Mans;PAYS DE LA LOIRE;29;74;62;12;29;53;18
0721718B;Organisme de formation-Centre de formation d'apprentis de Promotrans formation professionnelle continue - La Chapelle-Saint-Aubin;PAYS DE LA LOIRE;nd;nd;nd;nd;nd;nd;nd
0730805D;Ecole supérieure privée;AUVERGNE-RHONE-ALPES;17;23;35;-12;17;19;64
0730858L;Université Chambéry;AUVERGNE-RHONE-ALPES;75;nd;nd;nd;75;17;8
0730878H;Organisme de formation-Centre de formation d'apprentis de BTP des Savoies-Saint-Alban-Leysse;AUVERGNE-RHONE-ALPES;37;68;71;-3;37;43;20
0731252P;Organisme de formation-Centre de formation d'apprentis de la MFR Le Fontanil-SAINT-ALBAN-LEYSSE;AUVERGNE-RHONE-ALPES;46;74;69;4;46;40;14
0731302U;Greta Savoie;AUVERGNE-RHONE-ALPES;39;72;70;2;39;44;17
0731341L;Organisme de formation-Centre de formation d'apprentis de Coiffure et Vente-Chambéry;AUVERGNE-RHONE-ALPES;47;67;62;5;47;35;18
0731505P;Organisme de formation-Centre de formation d'apprentis du CFAI de Savoie-La Motte Servolex;AUVERGNE-RHONE-ALPES;32;78;78;1;32;53;15
0731506R;Organisme de formation-Centre de formation d'apprentis de TECHNOPOLYS-La Motte-Servolex;AUVERGNE-RHONE-ALPES;37;83;79;4;37;52;11
0731573N;Organisme de formation-Centre de formation d'apprentis d'AFTRAL-La Motte Servolex;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0731582Y;Organisme de formation-Centre de formation d apprentis AGM-G5 FORMATION ALBERTVILLE;AUVERGNE-RHONE-ALPES;17;56;62;-6;17;46;37
0731587D;Organisme de formation-Centre de formation d'apprentis de EFPPA-AIME LA PLAGNE;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0740290N;Organisme de formation-Centre de formation d'apprentis de coiffure Gabriel Fauré-Annecy;AUVERGNE-RHONE-ALPES;48;63;68;-4;48;33;19
0740293S;Organisme de formation-Centre de formation d apprentis de MFR LES  CHEMINS - MARGENCEL;AUVERGNE-RHONE-ALPES;52;66;74;-8;52;31;17
0740296V;Organisme de formation - Centre de formation d'apprentis du Clos des Baz-Sallanches;AUVERGNE-RHONE-ALPES;100;nd;nd;nd;100;0;0
0740298X;Organisme de formation-Centre de formation d'apprentis des métiers de l'automobile-Thonon-Les-Bains;AUVERGNE-RHONE-ALPES;41;73;73;0;41;43;16
0741120R;Organisme de formation-Centre de formation d'apprentis de la MFR LES EBEAUX - CRUSEILLES;AUVERGNE-RHONE-ALPES;33;67;73;-6;33;44;23
0741158G;Organisme de formation-Centre de formation d'apprentis du campus de Groisy-Groisy;AUVERGNE-RHONE-ALPES;40;71;72;-1;40;43;17
0741236S;Maison Familiale Rurale des Alluaz - Bonne;AUVERGNE-RHONE-ALPES;27;nd;nd;nd;27;41;32
0741240W;Maison Familiale Rurale de Sallanches;AUVERGNE-RHONE-ALPES;34;nd;nd;nd;34;38;28
0741251H;Organisme de formation-Centre de formation d'apprentis de la carrosserie automobile-Annecy;AUVERGNE-RHONE-ALPES;46;69;69;0;46;37;17
0741322K;Greta Lac;AUVERGNE-RHONE-ALPES;54;67;69;-2;54;31;15
0741323L;Greta Arve Faucigny;AUVERGNE-RHONE-ALPES;52;75;73;2;52;36;12
0741328S;Organisme de formation-Centre de formation d'apprentis de la MFR - VULBENS;AUVERGNE-RHONE-ALPES;32;74;62;12;32;51;17
0741408D;Maison Familiale Rurale de Cruseilles;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0741438L;Maison Familiale Rurale de Seyssel;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0741451A;Organisme de formation-Centre de formation d'apprentis de la MFR - ANNECY;AUVERGNE-RHONE-ALPES;20;57;69;-12;20;46;34
0741453C;Organisme de formation-Centre de formation d'apprentis de MFR LA SEMINE - FRANCLENS;AUVERGNE-RHONE-ALPES;23;80;69;11;23;62;15
0741502F;Organisme de formation-Centre de formation d'apprentis de la MFR LE VILLARET-THONES;AUVERGNE-RHONE-ALPES;21;67;74;-7;21;53;26
0741525F;Organisme de formation-Centre de formation d'apprentis -  IMAA LES DRONIERES - CRUSEILLES;AUVERGNE-RHONE-ALPES;31;79;80;-2;31;54;15
0741540X;Organisme de formation-Centre de formation d'apprentis de Formasup Savoie Mont Blanc;AUVERGNE-RHONE-ALPES;67;52;64;-12;67;17;16
0741557R;Organisme de formation-Centre de formation dapprentis de AGEFA PME ANNECY;AUVERGNE-RHONE-ALPES;52;60;70;-9;52;29;19
0741622L;Ecole privée ECORIS;AUVERGNE-RHONE-ALPES;18;70;73;-3;18;58;24
0741630V;Maison Familiale Rurale de Cranves-Sales;AUVERGNE-RHONE-ALPES;43;59;70;-11;43;33;24
0741677W;Organisme de formation-Centre de formation d'apprentis de l'industrie FORMAVENIR-Thyez;AUVERGNE-RHONE-ALPES;34;79;80;-1;34;52;14
0741691L;Ecole privée ECORIS;AUVERGNE-RHONE-ALPES;39;74;67;7;39;45;16
0741706C;ANT DU CFA SPORT ET ANIMATION - SPORT LEMAN - BALLAISON;AUVERGNE-RHONE-ALPES;25;55;64;-9;25;42;33
0741744U;Organisme de formation-Centre de formation dapprentis de Nom de CCI FORMATION ANNECY;AUVERGNE-RHONE-ALPES;42;76;72;4;42;44;14
0741774B;ECOLE SUPERIEURE DE COMMERCE D'ANNECY;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0741775C;centre d'élevage de poisy;AUVERGNE-RHONE-ALPES;22;72;71;1;22;56;22
0741776D;Organisme de formation-Centre de formation d'apprentis de Tetras-Annecy;AUVERGNE-RHONE-ALPES;48;nd;nd;nd;48;32;20
0741786P;Organisme de formation-Centre de formation d'apprentis des IFAS-ALIA à Bonneville;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0741796A;Organisme de formation-Centre de formation d apprentis de PALAFIS ANNECY;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0750738V;Centre de Formation d'apprentis - Ecole des fleuristes de Paris;ILE-DE-FRANCE;58;52;55;-3;58;22;20
0750761V;CFA de l'Institut Français de la Mode;ILE-DE-FRANCE;51;68;64;3;51;33;16
0750765Z;Centre de Formation d'apprentis - Bijouterie-Joaillerie de Paris;ILE-DE-FRANCE;53;80;71;9;53;37;10
0750768C;CFA des Métiers de la Gastronomie;ILE-DE-FRANCE;34;74;70;3;34;49;17
0751452W;Of-Cfa Ecole d'ameublement de Paris - la Bonne Graine;ILE-DE-FRANCE;31;62;65;-2;31;43;26
0751457B;Of-Cfa AEPO, CFA de l'Optique;ILE-DE-FRANCE;49;85;76;8;49;44;7
0751475W;Centre de Formation d'apprentis - Equipement électrique;ILE-DE-FRANCE;18;80;68;11;18;65;17
0751488K;Centre de Formation d'apprentis - Association ORT Ecole du travail;ILE-DE-FRANCE;42;57;69;-12;42;33;25
0751489L;Centre de Formation d'apprentis - Miroiterie;ILE-DE-FRANCE;40;88;76;12;40;53;7
0751497V;Centre de Formation Professionnelle de la Pharmacie Paris Ile-de-France;ILE-DE-FRANCE;15;83;80;3;15;71;14
0751503B;Centre de Formation d'apprentis - Ecole Professionnelle de Boucherie;ILE-DE-FRANCE;33;77;71;5;33;51;16
0751508G;Centre de Formation d'apprentis - St Lambert Maçonnerie;ILE-DE-FRANCE;43;71;69;2;43;40;17
0751510J;Centre de Formation d'apprentis - Alimentation et Hôtellerie;ILE-DE-FRANCE;38;65;70;-5;38;40;22
0751541T;Cours de Promotion Professionnelle - Ecole supérieure des métiers de la viande - Ecole-Nationale-Supérieure-des-Métiers-de-la-Viande;ILE-DE-FRANCE;7;96;84;12;7;89;4
0751698N;LA COMPAGNIE DE FORMATION PIGIER;ILE-DE-FRANCE;33;35;47;-12;33;23;44
0752068R;Centre de Formation d'apprentis - Commerce de l'alimentation;ILE-DE-FRANCE;43;64;61;3;43;37;20
0752206R;Of-Cfa Stephenson Formation;ILE-DE-FRANCE;52;65;63;2;52;32;16
0752280W;Centre de Formation d'apprentis - FERRANDI Paris;ILE-DE-FRANCE;57;75;69;5;57;32;11
0752314H;Centre de Formation d'apprentis - Opérateur-Géomètre;ILE-DE-FRANCE;64;69;73;-3;64;25;11
0752376A;Ecole Française Hotesses Tourisme;ILE-DE-FRANCE;52;nd;nd;nd;52;33;15
0752830U;Centre de Formation d'apprentis - Métiers de la table;ILE-DE-FRANCE;43;71;67;4;43;41;16
0752868K;Centre de formation d'apprentis - Compagnons du devoir;ILE-DE-FRANCE;31;72;69;3;31;50;19
0752944T;Centre de Formation d'apprentis - Bureautique appliquée;ILE-DE-FRANCE;53;58;59;-1;53;27;20
0752946V;Ecole internationale Tunon;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0753007L;Centre de Formation d'apprentis - Alimentation-Hôtellerie;ILE-DE-FRANCE;9;51;63;-12;9;47;44
0753378P;Ecole Supérieure d'Assurances;ILE-DE-FRANCE;82;nd;nd;nd;82;12;6
0753396J;ESVE - Ecole supérieure de vente et d'exportation;ILE-DE-FRANCE;21;75;63;12;21;60;19
0753435B;Institut Supérieur de Communication et Publicité;ILE-DE-FRANCE;43;nd;nd;nd;43;33;24
0753516P;Groupe ESUP;ILE-DE-FRANCE;48;nd;nd;nd;48;36;16
0754292H;Institut Supérieur d'Optique de Paris;ILE-DE-FRANCE;46;85;73;12;46;46;8
0754302U;ESUP GROUP;ILE-DE-FRANCE;58;nd;nd;nd;58;35;7
0754440U;Institut des techniques informatiques et commerciales;ILE-DE-FRANCE;29;23;35;-12;29;16;55
0754457M;Centre de Formation d'apprentis DIFCAM Banque et Assurances;ILE-DE-FRANCE;78;68;62;6;78;15;7
0754458N;Centre de Formation d'apprentis Cerfal - Gestion Bureautique;ILE-DE-FRANCE;49;64;65;-1;49;33;18
0754471C;Centre de Formation d'apprentis - Commerce Distribution et Services;ILE-DE-FRANCE;45;60;60;0;45;33;22
0754497F;CFA DES SCIENCES - Sorbonne Université - CFA CCI Paris Ile-de-France;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0754674Y;Sup'Expertise CFA pour l'Expertise Comptable;ILE-DE-FRANCE;58;56;59;-3;58;23;19
0754679D;Centre de Formation d'apprentis - SACEF;ILE-DE-FRANCE;38;61;62;-1;38;38;24
0754718W;Centre de Formation d'apprentis des Métiers du Sport et de l'Animation;ILE-DE-FRANCE;23;nd;nd;nd;nd;nd;nd
0754724C;Ecole supérieure de génie informatique - Réseau des grandes écoles spécialisées;ILE-DE-FRANCE;38;44;56;-12;38;27;35
0754755L;Centre de Formation d'apprentis - Boulangerie et Patisserie;ILE-DE-FRANCE;45;73;73;0;45;40;15
0754792B;Centre de Formation d'apprentis - Compagnons du devoir Ile de France;ILE-DE-FRANCE;47;68;69;-1;47;36;17
0754815B;Centre de Formation d'apprentis - Industries agro-alimentaires d'Ile de France;ILE-DE-FRANCE;23;73;67;6;23;56;21
0754816C;Centre de Formation d'apprentis - Edition;ILE-DE-FRANCE;69;nd;nd;nd;69;17;14
0754850P;Centre de Formation d'apprentis - Paris académie entreprises;ILE-DE-FRANCE;36;nd;nd;nd;nd;nd;nd
0754855V;Siège de la Chambre de Commerce et de l'Industrie d'Ile de France;ILE-DE-FRANCE;48;70;72;-1;48;36;16
0754926X;Centre de Formation d'apprentis - Danse Chant et Comédie;ILE-DE-FRANCE;40;50;52;-2;40;30;30
0754927Y;Centre de Formation d'apprentis - Formasup Paris Ile-de-France;ILE-DE-FRANCE;61;55;59;-4;61;21;18
0754955D;UFA ISIPCA - LA FABRIQUE  - Site Paris-Champerret - CFA CCI Paris Ile-de-France;ILE-DE-FRANCE;25;70;72;-1;25;53;22
0754969U;UFA GOBELINS - Site Paris-Saint-Marcel - CFA CCI Paris Ile-de-France;ILE-DE-FRANCE;46;41;53;-12;46;22;32
0755088Y;Centre de Formation d'apprentis - Université et sports;ILE-DE-FRANCE;75;nd;nd;nd;75;22;3
0755111Y;Centre de Formation d'Apprentis Public Bessières;ILE-DE-FRANCE;67;65;61;4;67;22;11
0755115C;Institut supérieur européen de formation par l'action - Campus de Paris;ILE-DE-FRANCE;10;6;18;-12;10;5;85
0755120H;Cours Privé Autograf Formations;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0755197S;Centre de Formation d'apprentis - Institut des métiers et des compétences;ILE-DE-FRANCE;45;62;62;1;45;35;20
