n°UAI de l'établissement;Libellé de l'établissement;Région;Dont apprentis en EPLE;Taux de poursuite d'études;Taux;Taux attendu;Valeur ajoutée;Part en poursuite d'études;Part en emploi 6 mois après la sortie;Part des autres situations
0940113M;Lycée polyvalent Langevin-Wallon;ILE-DE-FRANCE;dont élèves en voie pro sco;44;44;45;-2;44;24;32
0940114N;Lycée polyvalent Antoine de Saint-Exupéry;ILE-DE-FRANCE;ensemble;51;56;50;5;51;27;22
0940116R;Lycée général et technologique Eugène Delacroix;ILE-DE-FRANCE;ensemble;47;48;54;-6;47;25;28
0940118T;Lycée polyvalent L Armand, Lyc mét télécommunications réseaux informatiques, électricité et applications, conception mécanique assistée par ordinateur;ILE-DE-FRANCE;dont apprentis;30;53;65;-12;30;37;33
0940118T;Lycée polyvalent L Armand, Lyc mét télécommunications réseaux informatiques, électricité et applications, conception mécanique assistée par ordinateur;ILE-DE-FRANCE;ensemble;58;37;49;-12;58;15;27
0940118T;Lycée polyvalent L Armand, Lyc mét télécommunications réseaux informatiques, électricité et applications, conception mécanique assistée par ordinateur;ILE-DE-FRANCE;dont élèves en voie pro sco;61;34;45;-11;61;13;26
0940119U;Lycée polyvalent Paul Doumer;ILE-DE-FRANCE;ensemble;44;58;58;0;44;33;23
0940120V;Lycée général et technologique Marcelin Berthelot;ILE-DE-FRANCE;ensemble;70;58;62;-3;70;17;13
0940121W;Lycée général et technologique d'Arsonval;ILE-DE-FRANCE;ensemble;39;57;67;-10;39;35;26
0940122X;Lycée polyvalent Condorcet;ILE-DE-FRANCE;ensemble;54;52;48;3;54;23;23
0940123Y;Lycée général et technologique Guillaume Apollinaire;ILE-DE-FRANCE;ensemble;39;61;60;1;39;38;23
0940124Z;Lycée général et technologique Hector Berlioz;ILE-DE-FRANCE;ensemble;54;65;60;5;54;30;16
0940126B;Lycée polyvalent Maximilien Perret - Lycée des métiers de l'énergie et du génie climatique;ILE-DE-FRANCE;dont apprentis;35;75;71;4;35;49;16
0940126B;Lycée polyvalent Maximilien Perret - Lycée des métiers de l'énergie et du génie climatique;ILE-DE-FRANCE;ensemble;48;51;49;2;48;27;25
0940126B;Lycée polyvalent Maximilien Perret - Lycée des métiers de l'énergie et du génie climatique;ILE-DE-FRANCE;dont élèves en voie pro sco;50;45;43;2;50;22;28
0940129E;Lycée polyvalent Jean Macé - Lycée des métiers de la métallurgie, de la maintenance industrielle et électronique;ILE-DE-FRANCE;dont apprentis;27;66;75;-10;27;48;25
0940129E;Lycée polyvalent Jean Macé - Lycée des métiers de la métallurgie, de la maintenance industrielle et électronique;ILE-DE-FRANCE;ensemble;51;48;51;-3;51;23;26
0940129E;Lycée polyvalent Jean Macé - Lycée des métiers de la métallurgie, de la maintenance industrielle et électronique;ILE-DE-FRANCE;dont élèves en voie pro sco;53;45;48;-2;53;21;26
0940132H;Lycée professionnel Gabriel Péri;ILE-DE-FRANCE;ensemble;52;39;36;3;52;19;29
0940134K;Lycée professionnel Val de Bièvre;ILE-DE-FRANCE;ensemble;43;52;40;12;43;29;28
0940137N;Lycée professionnel des métiers la Source;ILE-DE-FRANCE;dont apprentis;28;nd;nd;nd;28;44;28
0940137N;Lycée professionnel des métiers la Source;ILE-DE-FRANCE;ensemble;59;37;38;-1;59;15;26
0940137N;Lycée professionnel des métiers la Source;ILE-DE-FRANCE;dont élèves en voie pro sco;61;33;34;-1;61;13;26
0940138P;Lycée professionnel Armand Guillaumin - Lycée des métiers de la coiffure, de l'esthétique et des soins de la personne;ILE-DE-FRANCE;ensemble;49;43;44;-1;49;22;29
0940140S;Lycée professionnel Gourdou-Leseurre - Lycée des métiers de la maintenance des systèmes industriels;ILE-DE-FRANCE;dont apprentis;50;nd;nd;nd;50;25;25
0940140S;Lycée professionnel Gourdou-Leseurre - Lycée des métiers de la maintenance des systèmes industriels;ILE-DE-FRANCE;ensemble;65;35;40;-5;65;12;23
0940140S;Lycée professionnel Gourdou-Leseurre - Lycée des métiers de la maintenance des systèmes industriels;ILE-DE-FRANCE;dont élèves en voie pro sco;67;33;36;-2;67;11;22
0940141T;Lycée polyvalent Jacques Brel;ILE-DE-FRANCE;ensemble;58;35;41;-6;58;15;27
0940143V;Lycée professionnel Jean Moulin;ILE-DE-FRANCE;ensemble;51;38;41;-2;51;19;30
0940145X;Lycée professionnel Camille Claudel;ILE-DE-FRANCE;ensemble;55;34;33;0;55;15;30
0940171A;Etablissement régional d'enseignement adapté Stendhal;ILE-DE-FRANCE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0940171A;Etablissement régional d'enseignement adapté Stendhal;ILE-DE-FRANCE;ensemble;45;35;29;6;45;19;36
0940171A;Etablissement régional d'enseignement adapté Stendhal;ILE-DE-FRANCE;dont élèves en voie pro sco;46;32;27;5;46;17;37
0940319L;Lycée d'enseignement adapté François Cavanna;ILE-DE-FRANCE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0940319L;Lycée d'enseignement adapté François Cavanna;ILE-DE-FRANCE;ensemble;49;28;33;-5;49;14;37
0940319L;Lycée d'enseignement adapté François Cavanna;ILE-DE-FRANCE;dont élèves en voie pro sco;49;27;32;-5;49;14;37
0940580V;Lycée Polyvalent de Cachan;ILE-DE-FRANCE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0940580V;Lycée Polyvalent de Cachan;ILE-DE-FRANCE;ensemble;52;52;54;-2;52;25;23
0940580V;Lycée Polyvalent de Cachan;ILE-DE-FRANCE;dont élèves en voie pro sco;52;52;53;-2;52;25;23
0940585A;Lycée polyvalent François Mansart - Lycée des métiers du bois et de l'habitat;ILE-DE-FRANCE;dont apprentis;41;75;70;5;41;44;15
0940585A;Lycée polyvalent François Mansart - Lycée des métiers du bois et de l'habitat;ILE-DE-FRANCE;ensemble;52;62;58;4;52;30;18
0940585A;Lycée polyvalent François Mansart - Lycée des métiers du bois et de l'habitat;ILE-DE-FRANCE;dont élèves en voie pro sco;53;59;55;4;53;27;20
0940742W;Lycée polyvalent Guillaume Budé;ILE-DE-FRANCE;ensemble;46;51;50;1;46;27;27
0940743X;Lycée polyvalent Marianne;ILE-DE-FRANCE;ensemble;48;53;53;0;48;28;24
0940821G;Lycée général et technologique privé Grégor Mendel;ILE-DE-FRANCE;ensemble;49;50;63;-12;49;26;25
0940822H;Lycée général et technologique Claude-Nicolas Ledoux-EBTP;ILE-DE-FRANCE;ensemble;60;61;59;2;60;25;15
0940823J;Lycée professionnel privé Robert Keller - Lycée des métiers;ILE-DE-FRANCE;ensemble;55;42;44;-2;55;19;26
0940853S;Lycée professionnel privé Poullart des Places;ILE-DE-FRANCE;ensemble;44;32;31;1;44;18;38
0940878U;Lycée général et technologique privé Teilhard de Chardin;ILE-DE-FRANCE;ensemble;61;55;58;-3;61;21;18
0941018W;Lycée polyvalent Edouard Branly;ILE-DE-FRANCE;dont apprentis;34;81;80;1;34;53;13
0941018W;Lycée polyvalent Edouard Branly;ILE-DE-FRANCE;ensemble;54;55;50;5;54;25;21
0941018W;Lycée polyvalent Edouard Branly;ILE-DE-FRANCE;dont élèves en voie pro sco;56;52;46;6;56;23;21
0941232D;Lycée professionnel Jean Macé;ILE-DE-FRANCE;ensemble;49;31;35;-4;49;16;35
0941294W;Lycée polyvalent Adolphe Chérioux;ILE-DE-FRANCE;ensemble;57;46;42;4;57;20;23
0941298A;Lycée professionnel Michelet;ILE-DE-FRANCE;ensemble;49;39;35;3;49;20;31
0941301D;Lycée polyvalent Frédéric Mistral;ILE-DE-FRANCE;ensemble;57;35;41;-6;57;15;28
0941347D;Lycée général et technologique Pablo Picasso;ILE-DE-FRANCE;ensemble;65;63;61;2;65;22;13
0941355M;Lycée polyvalent Paul Bert;ILE-DE-FRANCE;dont apprentis;45;68;67;1;45;38;17
0941355M;Lycée polyvalent Paul Bert;ILE-DE-FRANCE;ensemble;53;42;41;1;53;20;27
0941355M;Lycée polyvalent Paul Bert;ILE-DE-FRANCE;dont élèves en voie pro sco;54;39;38;1;54;18;28
0941407U;Lycée professionnel privé CE 3P;ILE-DE-FRANCE;ensemble;25;nd;nd;nd;nd;nd;nd
0941413A;Lycée polyvalent Léon Blum;ILE-DE-FRANCE;ensemble;50;49;41;8;50;25;25
0941470M;Lycée polyvalent Samuel de Champlain;ILE-DE-FRANCE;dont apprentis;19;86;79;7;19;69;12
0941470M;Lycée polyvalent Samuel de Champlain;ILE-DE-FRANCE;ensemble;52;44;46;-3;52;21;27
0941470M;Lycée polyvalent Samuel de Champlain;ILE-DE-FRANCE;dont élèves en voie pro sco;53;40;44;-3;53;19;28
0941474S;Lycée polyvalent Darius Milhaud;ILE-DE-FRANCE;ensemble;48;50;48;3;48;26;26
0941604H;Lycée professionnel Samuel de Champlain - Lycée des métiers de la construction et de la gestion immobilière;ILE-DE-FRANCE;ensemble;nd;nd;nd;nd;nd;nd;nd
0941722L;Lycée professionnel privé Grégor Mendel;ILE-DE-FRANCE;ensemble;38;43;39;4;38;27;35
0941724N;Lycée professionnel privé Claude-Nicolas Ledoux;ILE-DE-FRANCE;ensemble;61;35;35;0;61;14;25
0941918Z;Lycée polyvalent Christophe Colomb;ILE-DE-FRANCE;ensemble;63;36;39;-3;63;13;24
0941930M;Lycée polyvalent Gutenberg;ILE-DE-FRANCE;ensemble;56;41;41;0;56;18;26
0941951K;Lycée polyvalent Marx Dormoy;ILE-DE-FRANCE;ensemble;51;33;35;-2;51;16;33
0941952L;Lycée polyvalent François Arago;ILE-DE-FRANCE;ensemble;54;41;43;-3;54;19;27
0941972H;Lycée polyvalent Fernand Léger - Lycée des métiers de la maintenance et de l'après vente automobile;ILE-DE-FRANCE;ensemble;36;40;47;-7;36;26;38
0941974K;Lycée polyvalent Robert Schuman;ILE-DE-FRANCE;ensemble;50;41;39;1;50;20;30
0941975L;Lycée polyvalent Pierre Brossolette;ILE-DE-FRANCE;ensemble;59;35;36;-2;59;14;27
0942130E;Lycée polyvalent Montaleau;ILE-DE-FRANCE;dont apprentis;29;nd;nd;nd;29;42;29
0942130E;Lycée polyvalent Montaleau;ILE-DE-FRANCE;ensemble;56;55;50;5;56;24;20
0942130E;Lycée polyvalent Montaleau;ILE-DE-FRANCE;dont élèves en voie pro sco;58;55;48;7;58;23;19
0942269F;Lycée polyvalent Pauline Roland;ILE-DE-FRANCE;ensemble;46;54;46;9;46;29;25
0942354Y;LGT Ensemble Sainte Marie;ILE-DE-FRANCE;ensemble;58;43;55;-12;58;18;24
0942355Z;LP Ensemble Sainte Marie;ILE-DE-FRANCE;ensemble;56;38;38;0;56;17;27
0950164M;Etablissement régional d'enseignement adapté Françoise Dolto;ILE-DE-FRANCE;ensemble;48;21;20;1;48;11;41
0950640E;Lycée général et technologique Julie-Victoire Daubié;ILE-DE-FRANCE;ensemble;37;55;57;-2;37;35;28
0950641F;Lycée polyvalent Jean Jaurès;ILE-DE-FRANCE;dont apprentis;20;55;67;-12;20;44;36
0950641F;Lycée polyvalent Jean Jaurès;ILE-DE-FRANCE;ensemble;49;41;47;-7;49;21;30
0950641F;Lycée polyvalent Jean Jaurès;ILE-DE-FRANCE;dont élèves en voie pro sco;51;40;45;-5;51;19;30
0950645K;Lycée général et technologique Van Gogh;ILE-DE-FRANCE;ensemble;50;61;61;0;50;30;20
0950646L;Lycée général et technologique René Cassin;ILE-DE-FRANCE;ensemble;43;54;55;-1;43;31;26
0950648N;Lycée général et technologique Jean-Jacques Rousseau;ILE-DE-FRANCE;ensemble;60;49;52;-3;60;19;21
0950649P;Lycée polyvalent Camille Pissarro, lycée des métiers de la santé, du social et de l'aide aux personnes;ILE-DE-FRANCE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0950649P;Lycée polyvalent Camille Pissarro, lycée des métiers de la santé, du social et de l'aide aux personnes;ILE-DE-FRANCE;ensemble;55;56;51;5;55;25;20
0950649P;Lycée polyvalent Camille Pissarro, lycée des métiers de la santé, du social et de l'aide aux personnes;ILE-DE-FRANCE;dont élèves en voie pro sco;55;54;50;4;55;24;21
0950650R;Lycée polyvalent Jean-Jacques Rousseau;ILE-DE-FRANCE;ensemble;57;42;44;-2;57;18;25
0950651S;Lycée général et technologique Jacques Prévert;ILE-DE-FRANCE;ensemble;40;62;53;9;40;37;23
0950656X;Lycée professionnel Le Corbusier, lycée des métiers du bâtiment;ILE-DE-FRANCE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0950656X;Lycée professionnel Le Corbusier, lycée des métiers du bâtiment;ILE-DE-FRANCE;ensemble;60;38;36;1;60;15;25
0950656X;Lycée professionnel Le Corbusier, lycée des métiers du bâtiment;ILE-DE-FRANCE;dont élèves en voie pro sco;59;37;36;1;59;15;26
0950657Y;Lycée professionnel Ferdinand Buisson;ILE-DE-FRANCE;dont apprentis;12;59;71;-12;12;52;36
0950657Y;Lycée professionnel Ferdinand Buisson;ILE-DE-FRANCE;ensemble;45;35;37;-2;45;19;36
0950657Y;Lycée professionnel Ferdinand Buisson;ILE-DE-FRANCE;dont élèves en voie pro sco;48;32;33;-1;48;16;36
0950658Z;Lycée professionnel Château d' Epluches, lycée des métiers de l'automobile et du transport;ILE-DE-FRANCE;ensemble;32;42;39;3;32;29;39
0950666H;Lycée polyvalent Georges Braque, lycée des métiers de l'intelligence économique et du management;ILE-DE-FRANCE;ensemble;46;51;46;5;46;27;27
0950667J;Lycée polyvalent Romain Rolland, lycée des métiers de l'industrie, du commerce et des services aux entreprises;ILE-DE-FRANCE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0950667J;Lycée polyvalent Romain Rolland, lycée des métiers de l'industrie, du commerce et des services aux entreprises;ILE-DE-FRANCE;ensemble;47;38;38;-1;47;20;33
0950667J;Lycée polyvalent Romain Rolland, lycée des métiers de l'industrie, du commerce et des services aux entreprises;ILE-DE-FRANCE;dont élèves en voie pro sco;47;37;38;-1;47;20;33
0950709E;Lycée polyvalent Virginia Henderson, lycée des métiers des services à la personne et à l'entreprise;ILE-DE-FRANCE;dont apprentis;48;nd;nd;nd;48;16;36
0950709E;Lycée polyvalent Virginia Henderson, lycée des métiers des services à la personne et à l'entreprise;ILE-DE-FRANCE;ensemble;53;30;37;-7;53;14;33
0950709E;Lycée polyvalent Virginia Henderson, lycée des métiers des services à la personne et à l'entreprise;ILE-DE-FRANCE;dont élèves en voie pro sco;53;30;36;-6;53;14;33
0950759J;Lycée général et technologique privé Notre Dame de Bury;ILE-DE-FRANCE;ensemble;71;52;58;-5;71;15;14
0950761L;Lycée polyvalent privé Notre Dame de La Compassion;ILE-DE-FRANCE;ensemble;67;nd;nd;nd;67;6;27
0950800D;Lycée professionnel privé de Cognacq-Jay, lycée des métiers des secteurs administratifs et commerciaux;ILE-DE-FRANCE;ensemble;58;48;38;9;58;20;22
0950804H;Lycée professionnel privé Notre-Famille;ILE-DE-FRANCE;ensemble;65;10;22;-12;65;4;31
0950805J;Lycée professionnel privé Saint Jean L'Hermitage;ILE-DE-FRANCE;ensemble;56;32;26;6;56;14;30
0950812S;Lycée polyvalent privé Jeanne d'Arc, lycée des métiers du commerce et des services aux entreprises;ILE-DE-FRANCE;ensemble;58;25;37;-12;58;10;32
0950947N;Lycée polyvalent Maryse Condé;ILE-DE-FRANCE;ensemble;47;40;38;2;47;21;32
0950949R;Lycée professionnel Jean Mermoz Lycée des métiers de l'électrotechnique, des services commerciaux et administratifs;ILE-DE-FRANCE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0950949R;Lycée professionnel Jean Mermoz Lycée des métiers de l'électrotechnique, des services commerciaux et administratifs;ILE-DE-FRANCE;ensemble;52;37;34;3;52;18;30
0950949R;Lycée professionnel Jean Mermoz Lycée des métiers de l'électrotechnique, des services commerciaux et administratifs;ILE-DE-FRANCE;dont élèves en voie pro sco;53;35;32;3;53;16;31
0950983C;Etablissement régional d'enseignement adapté La Tour du Mail;ILE-DE-FRANCE;ensemble;61;19;22;-3;61;7;32
0951090U;Lycée polyvalent Pierre Mendès France, lycée des métiers de l'éco-construction et du bâtiment;ILE-DE-FRANCE;dont apprentis;47;58;61;-2;47;31;22
0951090U;Lycée polyvalent Pierre Mendès France, lycée des métiers de l'éco-construction et du bâtiment;ILE-DE-FRANCE;ensemble;51;40;37;3;51;20;29
0951090U;Lycée polyvalent Pierre Mendès France, lycée des métiers de l'éco-construction et du bâtiment;ILE-DE-FRANCE;dont élèves en voie pro sco;52;36;31;4;52;17;31
0951104J;Lycée polyvalent Jean Perrin, lycée des métiers des technologies numériques pour l'industrie et le laboratoire;ILE-DE-FRANCE;dont apprentis;32;nd;nd;nd;32;50;18
0951104J;Lycée polyvalent Jean Perrin, lycée des métiers des technologies numériques pour l'industrie et le laboratoire;ILE-DE-FRANCE;ensemble;57;58;51;7;57;25;18
0951104J;Lycée polyvalent Jean Perrin, lycée des métiers des technologies numériques pour l'industrie et le laboratoire;ILE-DE-FRANCE;dont élèves en voie pro sco;59;56;48;7;59;23;18
0951147F;Lycée général et technologique Fragonard;ILE-DE-FRANCE;ensemble;39;nd;nd;nd;nd;nd;nd
0951221L;Lycée polyvalent privé Vauban;ILE-DE-FRANCE;ensemble;50;50;42;8;50;25;25
0951281B;Lycée polyvalent Turgot, lycée des métiers du commerce et de la gestion administrative;ILE-DE-FRANCE;ensemble;48;39;37;2;48;20;32
0951282C;Lycée professionnel du Vexin, lycée des métiers de la sécurité;ILE-DE-FRANCE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0951282C;Lycée professionnel du Vexin, lycée des métiers de la sécurité;ILE-DE-FRANCE;ensemble;44;42;40;2;44;24;32
0951282C;Lycée professionnel du Vexin, lycée des métiers de la sécurité;ILE-DE-FRANCE;dont élèves en voie pro sco;45;41;38;3;45;22;33
0951399E;Lycée général et technologique Alfred Kastler;ILE-DE-FRANCE;ensemble;48;56;61;-6;48;29;23
0951618T;Lycée professionnel Auguste Escoffier, lycée des métiers de la gastronomie et des techniques du froid;ILE-DE-FRANCE;dont apprentis;25;67;64;3;25;51;24
0951618T;Lycée professionnel Auguste Escoffier, lycée des métiers de la gastronomie et des techniques du froid;ILE-DE-FRANCE;ensemble;50;47;43;3;50;23;27
0951618T;Lycée professionnel Auguste Escoffier, lycée des métiers de la gastronomie et des techniques du froid;ILE-DE-FRANCE;dont élèves en voie pro sco;54;40;37;4;54;18;28
0951637N;Lycée général et technologique Galilée;ILE-DE-FRANCE;dont apprentis;65;nd;nd;nd;65;17;18
0951637N;Lycée général et technologique Galilée;ILE-DE-FRANCE;ensemble;54;50;59;-9;54;23;23
0951637N;Lycée général et technologique Galilée;ILE-DE-FRANCE;dont élèves en voie pro sco;52;50;57;-7;52;24;24
0951673C;Lycée polyvalent Gustave Eiffel, Lycée des métiers de l'électricité et des services aux entreprises;ILE-DE-FRANCE;dont apprentis;32;76;67;8;32;52;16
0951673C;Lycée polyvalent Gustave Eiffel, Lycée des métiers de l'électricité et des services aux entreprises;ILE-DE-FRANCE;ensemble;52;44;44;1;52;22;26
0951673C;Lycée polyvalent Gustave Eiffel, Lycée des métiers de l'électricité et des services aux entreprises;ILE-DE-FRANCE;dont élèves en voie pro sco;55;35;37;-2;55;16;29
0951710T;Lycée polyvalent Camille Claudel, lycée des métiers des arts et du design;ILE-DE-FRANCE;ensemble;48;58;51;7;48;30;22
0951722F;Lycée polyvalent Jean Monnet;ILE-DE-FRANCE;ensemble;37;41;53;-12;37;26;37
0951727L;Lycée polyvalent Charles Baudelaire, lycée des métiers de la sécurité et de la relation client;ILE-DE-FRANCE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0951727L;Lycée polyvalent Charles Baudelaire, lycée des métiers de la sécurité et de la relation client;ILE-DE-FRANCE;ensemble;50;38;44;-6;50;19;31
0951727L;Lycée polyvalent Charles Baudelaire, lycée des métiers de la sécurité et de la relation client;ILE-DE-FRANCE;dont élèves en voie pro sco;50;37;44;-7;50;18;32
0951728M;Lycée polyvalent Edmond Rostand, lycée des métiers de la relation client et du management;ILE-DE-FRANCE;ensemble;51;44;43;1;51;22;27
0951748J;Lycée polyvalent Evariste Galois;ILE-DE-FRANCE;ensemble;53;37;33;4;53;17;30
0951756T;Lycée polyvalent Jules Verne - Lycée des métiers de la maintenance et de l'ingéniérie mécanique;ILE-DE-FRANCE;ensemble;47;39;43;-4;47;21;32
0951763A;Lycée polyvalent Louis Jouvet, Lycée des métiers de la santé et du social;ILE-DE-FRANCE;dont apprentis;23;60;61;-1;23;46;31
0951763A;Lycée polyvalent Louis Jouvet, Lycée des métiers de la santé et du social;ILE-DE-FRANCE;ensemble;54;40;41;-1;54;18;28
0951763A;Lycée polyvalent Louis Jouvet, Lycée des métiers de la santé et du social;ILE-DE-FRANCE;dont élèves en voie pro sco;57;36;37;-1;57;15;28
0951787B;Lycée polyvalent Arthur Rimbaud, lycée de métiers de l'automobile, du commerce et de la logistique;ILE-DE-FRANCE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0951787B;Lycée polyvalent Arthur Rimbaud, lycée de métiers de l'automobile, du commerce et de la logistique;ILE-DE-FRANCE;ensemble;46;37;40;-2;46;20;34
0951787B;Lycée polyvalent Arthur Rimbaud, lycée de métiers de l'automobile, du commerce et de la logistique;ILE-DE-FRANCE;dont élèves en voie pro sco;46;36;39;-2;46;20;34
0951788C;Lycée polyvalent George Sand;ILE-DE-FRANCE;ensemble;63;48;36;12;63;18;19
0951811C;Lycée polyvalent Fernand et Nadia Léger, lycée des métiers du social, de la santé, des services;ILE-DE-FRANCE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0951811C;Lycée polyvalent Fernand et Nadia Léger, lycée des métiers du social, de la santé, des services;ILE-DE-FRANCE;ensemble;50;38;39;-2;50;19;31
0951811C;Lycée polyvalent Fernand et Nadia Léger, lycée des métiers du social, de la santé, des services;ILE-DE-FRANCE;dont élèves en voie pro sco;51;37;39;-2;51;18;31
